@relation 'day-of-week-train_set.txt'
@attribute F0 real
@attribute F1 real
@attribute F2 real
@attribute F3 real
@attribute F4 real
@attribute F5 real
@attribute F6 real
@attribute F7 real
@attribute F8 real
@attribute F9 real
@attribute F10 real
@attribute F11 real
@attribute F12 {1,-1}
@data
0.0,0,0,0.0,0.0,0,0.0,0.0,141,93,5,35,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,141,0,5,3,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,141,139,5,78,-1
0.10352036156644649,1,29,0.03689567430025445,0.08494578986499106,11,0.043478260869565216,0.08766958231242052,185,630,91,173,1
0.14223403428546544,0,6,0.023166023166023165,0.049319696191607185,9,0.08411214953271028,0.18869127060994528,185,80,91,25,1
0.1018866315075655,1,4,0.002583979328165375,0.007954078446038858,1,0.005988023952095809,0.011946314428672725,185,1367,91,77,1
0.10352036156644649,1,18,0.03339517625231911,0.06861438435336867,8,0.035398230088495575,0.07012958551362336,185,372,91,143,1
0.10645013511158855,0,9,0.04712041884816754,0.17084843923544982,16,0.14035087719298245,0.2685758649058368,185,15,91,39,1
0.004286280391022265,0,1,5.112474437627812E-4,0.0017465550428552605,0,0.0,0.0,185,1772,91,128,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,185,29,91,6,-1
0.006828533601251013,0,0,0.0,0.0,0,0.0,0.0,185,3634,91,91,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,185,47,91,22,-1
0.10545172815640814,0,10,9.841647885521952E-5,0.0030063001404607025,24,0.016042780748663103,0.10245656799870803,109,101510,37,1483,1
0.10723014047113263,0,4,0.017391304347826087,0.03426823495024955,4,0.0071301247771836,0.028618190351607124,109,125,37,528,1
0.10545172815640814,0,2,0.011235955056179775,0.022734613340728335,5,0.0032030749519538757,0.0210215821651716,109,71,37,1529,1
0.10723014047113263,0,7,0.016706443914081145,0.03765781867377739,7,0.008526187576126675,0.04091748541019731,109,317,37,791,1
0.10545172815640814,0,13,0.006445215666831929,0.02840968516436113,14,0.004707464694014795,0.04236844929338368,109,1921,37,2951,1
0.0,0,0,0.0,0.0,0,0.0,0.0,109,3,37,52,-1
0.0045282221787039615,0,5,0.01597444089456869,0.03312711476792913,2,0.0425531914893617,0.0949157995752499,109,209,37,12,-1
0.0042623426720127845,0,2,0.003787878787878788,0.009336319358298928,7,0.013282732447817837,0.051620116887250156,109,421,37,497,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,109,31,37,6,-1
0.16163973513936777,1,16,0.0642570281124498,0.19959498361736527,14,0.015151515151515152,0.10879222762803661,27,238,18,920,1
0.16144694725566808,1,5,0.02109704641350211,0.0656249359131798,10,0.01026694045174538,0.07583595919888168,27,215,18,966,1
0.16144694725566808,1,7,0.021739130434782608,0.0775198076549278,0,0.0,0.0,27,302,18,44,1
0.16163973513936777,1,14,0.11382113821138211,0.2568915451961508,8,0.125,0.25660011963983365,27,110,18,54,1
0.16163973513936777,1,8,0.041025641025641026,0.11605177063713189,8,0.06349206349206349,0.1750752438129634,27,176,18,116,1
0.0,0,0,0.0,0.0,0,0.0,0.0,27,222,18,77,-1
0.010749942029880381,0,1,0.0025575447570332483,0.010073298086924991,0,0.0,0.0,27,365,18,76,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,27,41,18,18,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,27,41,18,45,-1
0.1281666638132007,1,33,0.3548387096774194,0.5238095238095238,32,0.4155844155844156,0.5927959182436581,63,63,62,47,1
0.13350590465007953,1,8,0.10526315789473684,0.219942959691286,8,0.125,0.32128773156099955,63,21,62,10,1
0.1281666638132007,1,14,0.16666666666666666,0.29814239699997197,15,0.19230769230769232,0.3421484425096198,63,35,62,31,1
0.1281666638132007,1,21,0.16535433070866143,0.28697202159177576,18,0.15,0.26222244603662925,63,85,62,76,1
0.1281666638132007,1,19,0.2602739726027397,0.4445128573509444,19,0.2714285714285714,0.4643825309009521,63,29,62,27,1
0.005652235628635761,0,1,0.0019646365422396855,0.005959035376988173,0,0.0,0.0,63,447,62,78,-1
0.005652235628635761,0,0,0.0,0.0,1,0.004016064257028112,0.009262436222557157,63,98,62,188,-1
0.005652235628635761,0,1,0.0035087719298245615,0.00843679105920923,0,0.0,0.0,63,223,62,32,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,63,120,62,7,-1
0.08462706753942355,0,7,0.0010463378176382662,0.007206040688100655,139,0.09992810927390366,0.20017433876122878,144,6553,444,1086,1
0.08524612381098974,0,10,0.033783783783783786,0.0654728501098655,170,0.07888631090487239,0.18602145567757236,144,162,444,1881,1
0.08324070620522053,1,48,0.1322314049586777,0.24479602454484184,63,0.1337579617834395,0.31515761822352373,144,267,444,90,1
0.08584702357398906,1,36,0.03891891891891892,0.10495671428119795,59,0.1194331983805668,0.26819290076207297,144,817,444,109,1
0.08359910032254314,0,7,0.015384615384615385,0.032711708988702584,89,0.1125158027812895,0.20228108616800422,144,318,444,436,1
0.0,0,0,0.0,0.0,0,0.0,0.0,144,43,444,17,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,144,137,444,38,-1
0.0052487489651676916,0,12,0.012644889357218124,0.03498557142706598,68,0.0912751677852349,0.16799805146642632,144,817,444,369,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,144,16,444,1,-1
0.15768486620423702,1,4,0.024844720496894408,0.08432740427115679,5,0.09090909090909091,0.17677669529663687,15,150,20,40,1
0.15518389117396544,1,8,0.0015183146707155057,0.02847534113190277,11,0.008136094674556213,0.06711810419438113,15,5262,20,1343,1
0.15518389117396544,0,0,0.0,0.0,11,0.03125,0.13280995431448117,15,18,20,343,1
0.1566071095387431,1,4,0.011019283746556474,0.055048188256318034,10,0.11764705882352941,0.25819888974716115,15,352,20,75,1
0.15755506449796108,1,6,0.0010048568079048736,0.020063635763247274,2,0.00423728813559322,0.020988774008055672,15,5962,20,454,1
0.0,0,0,0.0,0.0,0,0.0,0.0,15,378,20,36,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,15,467,20,75,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,15,23,20,4,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,15,265,20,55,-1
0.1258385480004035,0,7,0.10294117647058823,0.23333333333333334,5,0.037037037037037035,0.11225331376673432,60,15,16,124,1
0.1258385480004035,0,19,0.0033759772565742714,0.0328162264632731,8,0.006779661016949152,0.0584206237836986,60,5587,16,1172,1
0.1258385480004035,1,4,1.6052652700858816E-4,0.0032750379369287015,6,0.011904761904761904,0.06748819059987712,60,24862,16,494,1
0.1258385480004035,0,0,0.0,0.0,2,0.014184397163120567,0.04436782547080569,60,7,16,127,1
0.1258385480004035,0,1,0.01282051282051282,0.029617443887954616,7,0.015659955257270694,0.0836182344493119,60,19,16,438,1
0.0,0,0,0.0,0.0,0,0.0,0.0,60,98,16,11,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,60,37,16,7,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,60,18,16,15,-1
0.0056905979282042265,0,2,0.006535947712418301,0.016395645894598822,1,0.0196078431372549,0.041666666666666664,60,248,16,36,-1
0.13583361562402924,1,2,0.0019801980198019802,0.004633156285796596,1,0.0035335689045936395,0.009104463009115372,242,770,52,232,1
0.13583361562402924,1,25,0.0037196845707484004,0.019927006358860636,10,0.01675041876046901,0.058864280043193135,242,6504,52,555,1
0.13583361562402924,0,3,0.011811023622047244,0.049792959773196914,5,0.0026483050847457626,0.01616000304480342,242,15,52,1841,1
0.13583361562402924,0,6,0.007594936708860759,0.016386593676166628,7,0.002336448598130841,0.017869473773845398,242,554,52,2951,1
0.09857098155461759,0,30,0.05660377358490566,0.10814339805247421,5,0.03597122302158273,0.07228936649578002,242,318,52,92,1
0.003978871290360307,0,1,0.0033444816053511705,0.008440697189865993,0,0.0,0.0,242,58,52,17,-1
0.006001995634023287,0,12,3.2530904359141186E-4,0.004028924969504674,0,0.0,0.0,242,36658,52,764,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,242,5,52,3,-1
0.003978871290360307,0,4,0.011527377521613832,0.024628562235585325,0,0.0,0.0,242,109,52,9,-1
0.11080353819210868,0,3,0.022900763358778626,0.07564093584889489,9,0.014729950900163666,0.05484237694937649,121,13,47,573,1
0.10810020633158111,1,27,0.0036855036855036856,0.028863026643587645,21,0.03115727002967359,0.12033247873019257,121,7232,47,648,1
0.10810020633158111,1,34,0.020190023752969122,0.07734527248720839,24,0.07547169811320754,0.2038221154393127,121,1597,47,295,1
0.10810020633158111,0,22,0.07166123778501629,0.1386750490563073,20,0.03184713375796178,0.11899914216802583,121,208,47,601,1
0.10810020633158111,1,49,0.004950995251086188,0.0449404188053829,34,0.0389908256880734,0.16921287569264892,121,9825,47,859,1
0.0,0,0,0.0,0.0,0,0.0,0.0,121,111,47,55,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,121,105,47,16,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,121,30,47,2,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,121,34,47,20,-1
0.16197747847370506,0,2,0.0019588638589618022,0.012196028887743371,0,0.0,0.0,27,996,5,1035,1
0.16355506166712933,0,8,0.10256410256410256,0.20043894080075436,4,0.045454545454545456,0.19178532059415365,27,59,5,87,1
0.16355506166712933,0,9,0.1836734693877551,0.3110855084191276,4,0.042105263157894736,0.184506241605777,27,31,5,94,1
0.16197747847370506,0,1,0.02040816326530612,0.040128617695256406,1,0.047619047619047616,0.10846522890932808,27,23,5,17,1
0.16197747847370506,1,6,0.1111111111111111,0.2010075630518424,0,0.0,0.0,27,33,5,18,1
0.0,0,0,0.0,0.0,0,0.0,0.0,27,1212,5,24,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,27,209,5,19,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,27,594,5,53,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,27,43,5,23,-1
0.07821983529254936,0,3,0.0033975084937712344,0.030578831486257535,1,0.001841620626151013,0.004745789978762495,875,11,100,444,1
0.07964153569458576,0,22,0.022517911975435005,0.0667894414790808,8,0.006622516556291391,0.023947373603569987,875,124,100,1116,1
0.07925146814876807,1,78,0.0012471818487072481,0.010611901142556928,21,0.009681881051175657,0.04593525712227974,875,61744,100,2090,1
0.07925146814876807,0,17,0.006217995610826628,0.01326870314291229,1,0.00273224043715847,0.006119900613621046,875,1876,100,267,1
0.07855414527032689,0,63,0.00173841059602649,0.011315225279871546,13,0.008485639686684074,0.034198686714702664,875,35428,100,1445,1
0.0035508531986444044,0,1,9.970089730807576E-4,0.0029764673182427186,0,0.0,0.0,875,129,100,554,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,875,60,100,3,-1
0.0035508531986444044,0,2,0.0012539184952978057,0.0025162707564934605,0,0.0,0.0,875,722,100,112,-1
0.004958390919069397,0,16,0.015023474178403756,0.037686199772056644,1,0.005494505494505495,0.010976425998969034,875,206,100,83,-1
0.1694914207635324,1,7,0.12962962962962962,0.23204774044612855,5,0.125,0.24000768036865966,26,35,14,31,1
0.1674857906518705,1,16,0.2318840579710145,0.4085143369505322,7,0.10606060606060606,0.24356115022372735,26,59,14,59,1
0.1712361903535624,0,5,1.69061707523246E-4,0.005703943248686328,4,0.0031620553359683794,0.030176864345369595,26,29554,14,1255,1
0.1674857906518705,1,8,0.2222222222222222,0.3698001308168194,7,0.3181818181818182,0.48304589153964794,26,18,14,15,1
0.1674857906518705,1,16,0.21333333333333335,0.38920340432841594,10,0.16666666666666666,0.35714285714285715,26,65,14,56,1
0.0,0,0,0.0,0.0,0,0.0,0.0,26,97,14,74,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,26,1996,14,43,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,26,2,14,3,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,26,209,14,36,-1
0.06948188347045173,1,579,0.10003455425017277,0.19255547461426828,201,0.21091290661070305,0.4024768149907282,2138,4229,288,866,1
0.070347401507774,1,531,0.18178705922629237,0.31680570085748255,133,0.32281553398058255,0.4888648762919475,2138,1314,288,257,1
0.06859697570045278,1,959,0.026705653021442496,0.11128999239342081,161,0.19258373205741627,0.3562923638676304,2138,34731,288,709,1
0.06948188347045173,1,173,0.04590076943486336,0.08808946778424066,112,0.16161616161616163,0.29025285966652403,2138,1804,288,517,1
0.070347401507774,1,399,0.1073735199138859,0.19407326424025315,115,0.2889447236180904,0.451762665758072,2138,1977,288,225,1
0.0,0,0,0.0,0.0,0,0.0,0.0,2138,0,288,3,-1
0.002788683117585549,0,59,0.013556985294117647,0.026763841136018852,25,0.049019607843137254,0.0937335980553849,2138,2273,288,247,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,2138,23,288,3,-1
0.004307805594632362,0,0,0.0,0.0,1,0.0029940119760479044,0.008595177052156611,2138,112,288,47,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,153,1473,1,209,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,153,142,1,51,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,153,16,1,4,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,153,70,1,116,-1
0.170669854992532,0,3,0.022222222222222223,0.043551502885465596,2,0.01834862385321101,0.04376881095324085,73,65,24,87,1
0.12017340313198864,1,8,4.8505426544594675E-4,0.007305268955670119,7,0.011570247933884297,0.05892556509887897,73,16428,24,588,1
0.1224947192603937,1,6,0.003605769230769231,0.017572654172312123,3,0.00949367088607595,0.03565370164061463,73,1597,24,295,1
0.1224947192603937,0,26,0.004614838480653177,0.040712013533213236,12,0.010135135135135136,0.07155035936258235,73,5587,24,1172,1
0.12017340313198864,0,4,0.011976047904191617,0.028759122076490683,7,0.03867403314917127,0.11157592478608419,73,265,24,164,1
0.0,0,0,0.0,0.0,0,0.0,0.0,73,71,24,13,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,73,217,24,63,-1
0.004875640260445075,0,0,0.0,0.0,1,0.0017006802721088435,0.008587567332159079,73,8639,24,565,-1
0.006867450077524848,0,3,0.0072992700729927005,0.0190144004104866,1,0.0080,0.020211302086361082,73,341,24,102,-1
0.1304485537583268,1,123,0.12374245472837023,0.24543125845704122,7,0.10144927536231885,0.23141286171755018,312,805,15,61,1
0.1304485537583268,0,51,0.026424870466321245,0.07067481994797388,9,0.024324324324324326,0.12179969144117252,312,1669,15,364,1
0.1304485537583268,0,10,0.010080645161290322,0.021552525004661323,6,0.0022953328232593728,0.030353009444561683,312,690,15,2605,1
0.1304485537583268,0,7,0.018518518518518517,0.04638305105704053,2,0.003316749585406302,0.021259760138109353,312,73,15,590,1
0.1304485537583268,0,8,0.02359882005899705,0.07655590023509527,6,0.08108108108108109,0.19215378456610457,312,35,15,65,1
0.003821130749067765,0,1,0.0010427528675703858,0.0022240021361817656,1,0.025,0.05063696835418333,312,648,15,26,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,312,15,15,5,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,312,206,15,248,-1
0.005124872417460944,0,1,8.038585209003215E-4,0.0018534542951905637,0,0.0,0.0,312,933,15,610,-1
0.10667356621223245,0,3,0.02586206896551724,0.05072374985461833,4,0.0061162079510703364,0.016796643694052767,66,53,102,556,1
0.10762071303978346,1,25,0.04734848484848485,0.13944519703736838,44,0.10576923076923077,0.23025606438651608,66,487,102,358,1
0.14948339028187752,1,5,0.014285714285714285,0.03620337969980375,5,0.01557632398753894,0.033078507751560196,66,289,102,224,1
0.10669927092371367,1,11,0.03225806451612903,0.08006407690254357,22,0.09734513274336283,0.1802794261735856,66,286,102,146,1
0.1058945925757802,1,18,0.05217391304347826,0.128564869306645,38,0.08260869565217391,0.18907578744173517,66,297,102,396,1
0.004527654559939212,0,2,8.922596475574392E-5,0.0016466812810827776,2,0.005221932114882507,0.011771632409819271,66,22351,102,283,-1
0.006552498643565946,0,5,1.952286127054781E-4,0.003850371058886496,25,0.014236902050113895,0.06041079829435414,66,25550,102,1679,-1
0.006010924593947464,0,4,0.007874015748031496,0.023314204105198178,2,0.013157894736842105,0.027461751819054487,66,446,102,52,-1
0.005872685297404016,0,2,0.014925373134328358,0.029424494316824982,1,0.008695652173913044,0.026462806201248155,66,70,102,14,-1
0.14671396549660343,1,6,0.030927835051546393,0.06486581250966159,12,0.17142857142857143,0.29586820363292277,138,62,35,47,1
0.14671396549660343,1,13,0.05627705627705628,0.10748574636348435,5,0.09090909090909091,0.16903085094570333,138,106,35,25,1
0.14671396549660343,0,1,0.005681818181818182,0.013631013668492179,0,0.0,0.0,138,39,35,261,1
0.14671396549660343,0,3,0.01910828025477707,0.054446550648047085,6,0.1276595744680851,0.23904572186687875,138,22,35,18,1
0.14671396549660343,1,8,0.03319502074688797,0.06463815540849595,32,0.07272727272727272,0.25874694907339324,138,111,35,437,1
0.0037825346865827596,0,0,0.0,0.0,0,0.0,0.0,138,321,35,16,-1
0.0037825346865827596,0,3,0.0029498525073746312,0.008598989506126371,0,0.0,0.0,138,882,35,70,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,138,7,35,77,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,138,150,35,33,-1
0.07372465737993478,0,30,0.017045454545454544,0.03669113354163003,28,0.038408779149519894,0.10535551623000389,1259,531,109,648,1
0.07394037170111212,0,39,0.01461769115442279,0.02888467338134549,32,0.04900459418070444,0.12771017136282017,1259,1448,109,576,1
0.07350988143670838,1,487,0.014585641977896913,0.07599658713264211,70,0.08343265792610251,0.23704991151750873,1259,32617,109,800,1
0.07394037170111212,1,157,0.0035320584926884138,0.021252119780820252,38,0.04903225806451613,0.1371778582862531,1259,43348,109,704,1
0.07410421233504173,1,3,0.0019946808510638296,0.005368865809455527,1,0.006944444444444444,0.015963771420352522,1259,248,109,36,1
0.004366792228939592,0,3,0.0017709563164108619,0.004039906691083397,0,0.0,0.0,1259,438,109,21,-1
0.003322433324557994,0,2,0.0015290519877675841,0.007892817164178341,0,0.0,0.0,1259,51,109,9,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,1259,0,109,2,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,1259,36,109,2,-1
0.11078703161652503,0,6,9.000900090009E-4,0.006794502858829036,2,0.0018264840182648401,0.018298636939554778,119,6553,11,1086,1
0.11166376559152079,0,1,0.007751937984496124,0.027639499641139105,3,0.004497751124437781,0.035235643299048075,119,11,11,659,1
0.10899392783697028,0,0,0.0,0.0,1,0.008130081300813009,0.02836380138986998,119,202,11,113,1
0.11013139668158668,0,20,0.03642987249544627,0.08642716314028859,2,0.002881844380403458,0.023040312613082318,119,450,11,685,1
0.11114536254147468,0,1,0.005291005291005291,0.010879209623669537,1,6.49772579597141E-4,0.007710808451636099,119,71,11,1529,1
0.0061653367135405404,0,4,0.004790419161676647,0.013665334361513131,0,0.0,0.0,119,720,11,91,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,119,81,11,32,-1
0.0061653367135405404,0,2,0.005291005291005291,0.011348442494136591,0,0.0,0.0,119,261,11,28,-1
0.0,0,1,0.00211864406779661,0.004872197541446281,0,0.0,0.0,119,354,11,71,-1
0.12898245609423506,1,16,0.04289544235924933,0.11311446435881278,5,0.2631578947368421,0.4583492485141057,61,328,7,17,1
0.1299288746545952,1,11,0.001251849322863321,0.015067687337949696,1,0.005952380952380952,0.029695693545824933,61,8737,7,162,1
0.12898245609423506,1,38,0.017272727272727273,0.1042772248269575,6,0.09836065573770492,0.29277002188455997,61,2177,7,60,1
0.12898245609423506,1,31,0.060784313725490195,0.18116577560722147,6,0.1935483870967742,0.41403933560541256,61,480,7,30,1
0.12804449913298993,0,4,0.01568627450980392,0.036396739362174274,3,0.17647058823529413,0.3144854510165755,61,198,7,13,1
0.0,0,0,0.0,0.0,0,0.0,0.0,61,222,7,8,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,61,144,7,137,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,61,4,7,3,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,61,3290,7,33,-1
Infinity,1,0,0.0,0.0,0,0.0,0.0,1,26,1,28,1
0.0,0,0,0.0,0.0,0,0.0,0.0,1,0,1,1,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,1,79,1,20,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,1,134,1,6,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,1,89,1,18,-1
0.10794841765969762,1,14,0.03333333333333333,0.07660459172304158,24,0.09486166007905138,0.19047619047619047,100,334,81,196,1
0.11188902702351683,1,21,0.1390728476821192,0.24748737341529162,7,0.07865168539325842,0.20082135869223644,100,72,81,15,1
0.10794841765969762,1,29,0.18012422360248448,0.30568684048294337,14,0.15217391304347827,0.3111111111111111,100,90,81,25,1
0.10794841765969762,0,4,0.036036036036036036,0.10327955589886445,14,0.15730337078651685,0.331645558775394,100,15,81,22,1
0.10771553278701447,1,2,0.019230769230769232,0.08164965809277261,1,0.012195121951219513,0.07856742013183861,100,6,81,2,1
0.0,0,0,0.0,0.0,0,0.0,0.0,100,86,81,5,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,100,61,81,25,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,100,82,81,87,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,100,415,81,12,-1
0.007335056559214231,0,0,0.0,0.0,0,0.0,0.0,1,318,19,151,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,1,302,19,25,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,19,2,-1
0.007335056559214231,0,0,0.0,0.0,1,0.014492753623188406,0.03212462831016178,1,399,19,51,-1
0.07570449884252516,1,529,0.15513196480938415,0.2884777917893808,64,0.2471042471042471,0.40018763193901885,1251,2688,139,184,1
0.07452317771737169,0,4,0.0027397260273972603,0.0077489263788988565,30,0.0205761316872428,0.06928000011922318,1251,213,139,1349,1
0.07347159365847854,0,10,0.006675567423230975,0.01763619058974451,11,0.05392156862745098,0.10702333716987926,1251,257,139,76,1
0.07332553131586897,1,214,0.11771177117711772,0.21650084790402385,36,0.19148936170212766,0.3311964230979457,1251,781,139,85,1
0.07319950819348774,1,246,0.002214440673694065,0.02096256158107268,40,0.023001725129384705,0.08377813093954449,1251,110084,139,1640,1
0.0,0,0,0.0,0.0,0,0.0,0.0,1251,1,139,5,-1
0.003276298146855704,0,2,0.0014419610670511895,0.004813509104715655,6,0.008571428571428572,0.021372352121250045,1251,138,139,567,-1
0.004890866541136454,0,3,0.0022675736961451248,0.009794042137487835,0,0.0,0.0,1251,75,139,20,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,1251,130,139,67,-1
0.10360595754170504,0,27,0.015570934256055362,0.06890356336666836,36,0.0821917808219178,0.17991006744379917,92,1669,110,364,1
0.10360595754170504,1,49,0.06684856753069578,0.1944811979547329,90,0.03428571428571429,0.16812887347083896,92,690,110,2605,1
0.10360595754170504,1,75,7.089047893607569E-4,0.024041721854947747,88,0.02738873327108621,0.14853299133276368,92,105780,110,3191,1
0.10360595754170504,1,34,0.011195258478761936,0.06494560274811266,56,0.031042128603104215,0.1276358456347945,92,2979,110,1750,1
0.10584978784218294,1,46,0.012459371614301192,0.0794247005025371,30,0.09090909090909091,0.18090680674665816,92,3646,110,250,1
0.006631737793325088,0,9,0.02406417112299465,0.05500499142013875,1,0.00684931506849315,0.01567482841055192,92,291,110,37,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,92,11,110,2,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,92,234,110,35,-1
0.004946185738817008,0,1,0.006711409395973154,0.013689641954834839,1,0.007194244604316547,0.017407765595569783,92,58,110,30,-1
0.06628508635206,0,58,0.05350553505535055,0.11042812338717944,204,0.0813072937425269,0.24561633121679338,795,347,2429,284,1
0.06665492163391125,0,21,0.02127659574468085,0.051032392416360844,599,0.18842403271469016,0.3309078654425556,795,213,2429,1349,1
0.0653947034009111,0,0,0.0,0.0,89,0.03166133048737104,0.08320813647405842,795,13,2429,471,1
0.06620361519072646,0,11,0.011627906976744186,0.03065149160183728,11,0.004489795918367347,0.03945517178375728,795,162,2429,32,1
0.06712295041756258,0,155,0.002484611438830469,0.02212334302768707,1074,0.31175616835994197,0.47666951832618415,795,61744,2429,2090,1
0.003960896681571685,0,11,0.010934393638170975,0.026183797502061984,4,0.0016400164001640015,0.02169113194288924,795,222,2429,14,-1
0.005281722485851068,0,25,0.02066115702479339,0.04226979154551528,23,0.00934959349593496,0.06350635674622175,795,440,2429,54,-1
0.06628508635206,1,46,0.028985507246376812,0.056357569858369816,46,0.0186536901865369,0.1024483641311023,795,838,2429,83,-1
0.004270445191381907,0,1,9.66183574879227E-4,0.002284588121463213,10,0.004093327875562832,0.04141718918231853,795,241,2429,24,-1
0.07193878658365327,1,4,0.028368794326241134,0.09058216273156766,761,0.2154586636466591,0.35817686391882314,15,130,1841,2452,1
0.07100285381575468,1,5,0.11904761904761904,0.22821773229381923,353,0.15936794582392777,0.30512697655092763,15,32,1841,727,1
0.07193878658365327,1,10,0.01095290251916758,0.08568631107721092,740,0.16331935555065108,0.29448132970183855,15,908,1841,3430,1
0.07100285381575468,1,2,0.05128205128205128,0.10127393670836667,747,0.2945583596214511,0.4584701631110872,15,26,1841,1442,1
0.07100285381575468,1,8,0.013422818791946308,0.08511119927611437,337,0.14716157205240174,0.28015071396096125,15,589,1841,786,1
0.0054514986878894875,0,1,2.598752598752599E-4,0.00416992569467112,65,0.02740303541315346,0.06205307856785442,15,3834,1841,596,-1
0.0035064081951301667,0,1,0.0024390243902439024,0.012974982402692051,3,0.0016042780748663102,0.01236002562977572,15,396,1841,32,-1
0.0028732609869902333,0,3,0.004601226993865031,0.03061862178478973,5,0.002658160552897395,0.01737148130139927,15,640,1841,45,-1
0.0719035671885599,1,1,4.8828125E-4,0.005725044888106052,3,0.0015822784810126582,0.009180796556792922,15,2034,1841,58,-1
0.11119487334930468,1,7,1.1419622173643512E-4,0.0033109100912322915,11,0.007930785868781542,0.04278471765207594,73,61232,49,1349,1
0.11119487334930468,1,5,2.996883241428914E-4,0.004539890024421111,13,0.007307476110174255,0.044483261156778184,73,16616,49,1743,1
0.11119487334930468,0,3,0.0015067805123053742,0.008011173587904076,25,0.008403361344537815,0.0657441877113863,73,1921,49,2951,1
0.1097563311114685,0,0,0.0,0.0,5,0.007451564828614009,0.02852582370824542,73,39,49,627,1
0.11062904073612252,0,0,0.0,0.0,13,0.004233148811462064,0.033710559806243566,73,3,49,3035,1
0.0060073458331380315,0,1,0.0021413276231263384,0.005888979223614891,2,0.018691588785046728,0.03688555567816588,73,395,49,60,-1
0.00452124675063928,0,0,0.0,0.0,2,0.02564102564102564,0.051315800579078544,73,78,49,31,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,73,193,49,39,-1
0.005134636208484009,0,1,0.0035335689045936395,0.008057444862413615,3,0.02564102564102564,0.050862071065450855,73,211,49,71,-1
0.06208783318599476,1,528,0.038355368298706956,0.08092974842200792,57,0.06492027334851937,0.1273934672046542,4229,10065,332,603,1
0.06372339723225524,1,66,0.008774262164318,0.017511368655546044,6,0.013605442176870748,0.03070671006399784,4229,3359,332,115,1
0.06334321944108681,0,7,0.0014562096941959641,0.004450422723383549,53,0.036426116838487975,0.08482095675805608,4229,585,332,1176,1
0.062488286425026886,0,25,0.005535872453498672,0.02176425817884593,21,0.044967880085653104,0.09227582860613621,4229,312,332,156,1
0.0641002051377493,0,3,7.073803348266918E-4,0.011911234714095862,146,0.07202762703502713,0.18674841293105987,4229,15,332,1841,1
0.002608361577182645,0,5,0.0010626992561105207,0.0035057312793537114,5,0.013123359580052493,0.03734255957901841,4229,481,332,54,-1
0.0,0,0,0.0,0.0,0,0.0,0.0,4229,28,332,6,-1
